sample_name,description
Large EXPL 11B,"clean,wet,noise, Machine, One shot"
Large EXPL 12,"wet,impact, Explosion, One shot"
Large EXPL 13A,"clean,wet,impact, Explosion, One shot"
Large EXPL 13B,"clean,impact, Explosion, Loop"
Large EXPL 14A,"clean,wet,impact, Explosion, One shot"
Large EXPL 14B,"wet,impact, Explosion, One shot"
Large EXPL 15,"clean,wet,impact, Explosion, One shot"
Large EXPL 1A,"impact, Explosion, One shot"
Large EXPL 1B,"impact, Explosion, One shot"
Large EXPL 1C,"clean,noise, Machine, One shot"
Large EXPL 1D,"impact, Explosion, One shot"
Large EXPL 1E,"impact, Explosion, One shot"
Large EXPL 1F,"impact, Explosion, One shot"
Large EXPL 1G,"wet,saturated,impact, Explosion, One shot"
Large EXPL 2A,"wet,impact, Explosion, One shot"
Large EXPL 2B,"wet,impact, Explosion, One shot"
Large EXPL 2C,"clean,wet,impact, Explosion, One shot"
Large EXPL 2D,"clean,wet,impact, Explosion, One shot"
Large EXPL 2E,"wet,saturated,impact, Explosion, One shot"
Large EXPL 2F,"wet,impact, Explosion, One shot"
Large EXPL 3A,"clean,wet,noise, Machine, One shot"
Large EXPL 3B,"clean,impact, Explosion, One shot"
Large EXPL 3C,"clean,impact, Explosion, One shot"
Large EXPL 3D,"wet,impact, Explosion, One shot"
Large EXPL 3E,"clean,wet,impact, Explosion, One shot"
Large EXPL 4,"noise, Machine, One shot"
Large EXPL 5A,"clean,wet,impact, Explosion, One shot"
Large EXPL 5B,"wet,impact, Explosion, One shot"
Large EXPL 5C,"wet,impact, Explosion, One shot"
Large EXPL 5D,"wet,impact, Explosion, One shot"
Large EXPL 5E,"wet,impact, Explosion, One shot"
Large EXPL 5F,"wet,impact, Explosion, One shot"
Large EXPL 5G,"impact, Explosion, One shot"
Large EXPL 5H,"wet,impact, Explosion, One shot"
Large EXPL 5I,"wet,impact, Explosion, One shot"
Large EXPL 6,"wet,saturated,impact, Explosion, One shot"
Large EXPL 7A,"clean,wet, FX, Loop"
Large EXPL 7B,"clean,wet,impact, Explosion, One shot"
Large EXPL 7C,"clean,wet,noise, Machine, One shot"
Large EXPL 8A,"wet,impact, Explosion, One shot"
Large EXPL 8B,"wet,impact, Explosion, One shot"
Large EXPL 8C,"impact, Explosion, One shot"
Large EXPL 8D,"wet,impact, Explosion, One shot"
Large EXPL 9,"impact, Explosion, One shot"
Large Impact 1A,"wet,saturated,impact,hit, Impact, One shot"
Large Impact 1B,"wet,impact, Explosion, One shot"
Large Impact 1C,"wet,impact, Explosion, One shot"
Large Impact 1D,"impact, Explosion, One shot"
Large Impact 2,"wet,impact, Explosion, One shot"
Large Impact 3A,"clean,wet,impact, Explosion, One shot"
Large Impact 3B,"wet,impact, Explosion, One shot"
Large Impact 4,"wet,impact, Explosion, One shot"
Large Impact 5A,"wet,impact, Explosion, One shot"
Large Impact 5B,"impact, Explosion, One shot"
Large Impact 5C,"impact, Explosion, One shot"
Metallic EXPL 1A,"wet,impact,metallic, Explosion, One shot"
Metallic EXPL 1B,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 10,"saturated,impact,metallic, Explosion, One shot"
Metallic Impact 11A,"cinematic,saturated,metallic,percussive, Foley, One shot"
Metallic Impact 11B,"dry,noise,metallic, FX, One shot"
Metallic Impact 11C,"saturated,impact,metallic, Explosion, One shot"
Metallic Impact 11D,"saturated,metallic, FX, One shot"
Metallic Impact 12,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 13A,"bright,dry,saturated,destructed,metallic, Glitch, One shot"
Metallic Impact 13B,"cinematic,dry,saturated,metallic,percussive, Foley, One shot"
Metallic Impact 14A,"cinematic,saturated,metallic,percussive, Foley, One shot"
Metallic Impact 14B,"cinematic,dry,metallic,percussive, Foley, One shot"
Metallic Impact 15A,"clean,metallic, FX, One shot"
Metallic Impact 15B,"clean,impact,metallic, Explosion, One shot"
Metallic Impact 16A,"bright,dry,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 16B,"dry,destructed,metallic, FX, One shot"
Metallic Impact 17,"dry,noise,metallic, Machine, One shot"
Metallic Impact 18,"impact,metallic, Explosion, One shot"
Metallic Impact 19,"clean,metallic,percussive, , One shot"
Metallic Impact 1A,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 1B,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 1C,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 1D,"clean,wet,impact,metallic, Explosion, One shot"
Metallic Impact 2,"saturated,impact,metallic, Explosion, One shot"
Metallic Impact 20A,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 20B,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 20C,"saturated,impact,metallic, FX, One shot"
Metallic Impact 21,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 3,"dry,destructed,metallic, FX, One shot"
Metallic Impact 4A,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 4B,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 4C,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 5,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 6,"wet,saturated,impact,metallic, Explosion, One shot"
Metallic Impact 7A,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 7B,"impact,metallic, Explosion, One shot"
Metallic Impact 8,"wet,impact,metallic, Explosion, One shot"
Metallic Impact 9,"wet,impact,metallic, Explosion, One shot"
Muffled EXPL 1A,"saturated,impact, Explosion, One shot"
Muffled EXPL 1B,"impact, Explosion, One shot"
Muffled EXPL 1C,"wet,impact, Explosion, One shot"
Muffled EXPL 1D,"wet,impact, Explosion, One shot"
Muffled EXPL 1E,"wet,impact, Explosion, One shot"
Muffled EXPL 2A,"wet,impact, Explosion, One shot"
Muffled EXPL 2B,"clean,wet,impact, Explosion, One shot"
Muffled EXPL 3A,"wet,saturated,impact, Explosion, One shot"
Muffled EXPL 3B,"wet,impact, Explosion, One shot"
Muffled EXPL 3C,"wet,saturated,impact, Explosion, One shot"
Muffled EXPL 4,"wet,saturated,impact, Explosion, One shot"
Muffled EXPL 5,"wet,impact, Explosion, One shot"
Muffled EXPL 6,"wet,impact, Explosion, One shot"
Muffled EXPL 7,"saturated,impact, Explosion, One shot"
Muffled EXPL 8,"saturated,impact, Explosion, One shot"
Probe Droid Explodes,"wet,impact, Explosion, One shot"
Reactor EXPL,"clean,impact, Explosion, One shot"
Seismic Charge 1,"electronic,monophonic,wet,low, Synth Bass, One shot"
Seismic Charge 10,"wet,impact,hit, Impact, One shot"
Seismic Charge 11,"electronic,brass,sustain, Synth Brass, One shot"
Seismic Charge 2,"dry,impact,hit, Impact, One shot"
Seismic Charge 3,"wet,impact, Explosion, One shot"
Seismic Charge 4,"impact, Explosion, One shot"
Seismic Charge 5,"electronic,punchy, Stab, One shot"
Seismic Charge 6,"wet,impact, Explosion, One shot"
Seismic Charge 7,"wet,impact, Explosion, One shot"
Seismic Charge 8,"wet, FX, One shot"
Seismic Charge 9,"wet,impact,hit, Impact, One shot"
Shield Bunker EXPL 1,"saturated,impact, Explosion, One shot"
Shield Bunker EXPL 2,"wet,saturated,noise, Texture, One shot"
Shield Bunker EXPL 3,"clean,wet,noise, Ambience, One shot"
Ship Crash 1,"wet,impact, Explosion, One shot"
Ship Crash 2,"wet,saturated,impact, Explosion, One shot"
Ship Crash 3,"wet,saturated,impact, Explosion, One shot"
Ship Crash 4,"wet,saturated,impact, Explosion, One shot"
Ship Crash 5,"wet,impact, Explosion, One shot"
Ship Rumble 1,"clean,noise, Ambience, One shot"
Ship Rumble 2,"impact, Explosion, Loop"
Shooting EXPL 1,"saturated,impact, Explosion, One shot"
Shooting EXPL 2,"wet,impact, Explosion, One shot"
Shooting EXPL 3,"wet,impact, Explosion, One shot"
Shooting EXPL 4,"clean,wet,impact, FX, One shot"
Shooting EXPL 5A,"wet,impact, Explosion, One shot"
Shooting EXPL 5B,"wet,impact, Explosion, One shot"
Shooting EXPL 6A,"dry,impact, Explosion, One shot"
Shooting EXPL 6B,"impact, Explosion, One shot"
Snowspeeder Crash 1,"clean,wet,noise, Machine, Loop"
Snowspeeder Crash 2,"impact, Explosion, One shot"
Snowspeeder Crash 3,"wet,impact, Explosion, One shot"
Snowspeeder Crash 4,"impact, Explosion, One shot"
Space EXPL 10,"space,wet,impact, Explosion, One shot"
Space EXPL 1A,"space,saturated,impact, Explosion, One shot"
Space EXPL 1AA,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 1AB,"space,wet,impact, Explosion, One shot"
Space EXPL 1AC,"space,wet,impact, Explosion, One shot"
Space EXPL 1AD,"space,wet,impact, Explosion, One shot"
Space EXPL 1B,"space,wet,impact, Explosion, One shot"
Space EXPL 1C,"space,wet,impact, Explosion, One shot"
Space EXPL 1D,"space,impact, Explosion, One shot"
Space EXPL 1E,"space,wet,impact, Explosion, One shot"
Space EXPL 1F,"space,wet,impact, Explosion, One shot"
Space EXPL 1G,"space,wet,impact, Explosion, One shot"
Space EXPL 1H,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 1I,"space,wet,impact, Explosion, One shot"
Space EXPL 1J,"space,wet,impact, Explosion, One shot"
Space EXPL 1K,"space,wet,impact, Explosion, One shot"
Space EXPL 1L,"space,impact, Explosion, One shot"
Space EXPL 1M,"space,wet,impact, Explosion, One shot"
Space EXPL 1N,"space,impact, Explosion, One shot"
Space EXPL 1O,"space,impact, Explosion, One shot"
Space EXPL 1P,"space,dry,impact, Explosion, Loop"
Space EXPL 1Q,"space,wet,impact, Explosion, One shot"
Space EXPL 1R,"space,impact, Explosion, One shot"
Space EXPL 1S,"space,impact, Explosion, One shot"
Space EXPL 1T,"space,wet,impact, Explosion, One shot"
Space EXPL 1U,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 1V,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 1W,"space,wet,impact, Explosion, One shot"
Space EXPL 1X,"space,wet,impact, Explosion, One shot"
Space EXPL 1Y,"space,wet,impact, Explosion, One shot"
Space EXPL 1Z,"space,wet,impact, Explosion, One shot"
Space EXPL 2,"space,wet,impact, Explosion, One shot"
Space EXPL 3A,"clean,space,wet,impact, Explosion, One shot"
Space EXPL 3B,"space,wet,impact, Explosion, One shot"
Space EXPL 3C,"space,wet,impact, Explosion, One shot"
Space EXPL 3D,"space,wet,impact, Explosion, One shot"
Space EXPL 3E,"space,wet,impact, Explosion, One shot"
Space EXPL 4A,"clean,space,wet,noise, Machine, One shot"
Space EXPL 4B,"space,wet,impact, Explosion, One shot"
Space EXPL 4C,"space,wet,impact, Explosion, One shot"
Space EXPL 5A,"space,wet,impact, Explosion, One shot"
Space EXPL 5B,"space,wet,impact, Explosion, One shot"
Space EXPL 5C,"space,wet,impact, Explosion, One shot"
Space EXPL 6A,"space,impact, Explosion, One shot"
Space EXPL 6B,"space,impact, Explosion, One shot"
Space EXPL 6C,"space,wet,impact, Explosion, One shot"
Space EXPL 6D,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 6E,"space,destructed, Scratch, One shot"
Space EXPL 6F,"space,saturated,destructed, Scratch, One shot"
Space EXPL 6G,"space,destructed, Scratch, One shot"
Space EXPL 6H,"space,destructed, FX, One shot"
Space EXPL 6I,"space,wet,impact, Explosion, One shot"
Space EXPL 6J,"space,impact, Explosion, One shot"
Space EXPL 6K,"space,wet,impact, Explosion, One shot"
Space EXPL 7,"space,wet,saturated,impact, Explosion, One shot"
Space EXPL 8,"space,wet,impact, Explosion, One shot"
Space EXPL 9A,"clean,space,wet,impact, Explosion, One shot"
Space EXPL 9B,"space,destructed, Glitch, One shot"
Sparking EXPL 1A,"clean,noise, Machine, One shot"
Sparking EXPL 1B,"clean,impact, Explosion, One shot"
Sparking EXPL 1C,"wet,impact, Explosion, One shot"
Sparking Impact 1A,"clean,impact, Explosion, One shot"
Sparking Impact 1B,"dry,impact, Explosion, One shot"
Sparking Impact 2A,"clean,dry,noise, Machine, One shot"
Sparking Impact 2B,"clean,dry,noise, Machine, One shot"
Sparking Impact 2C,"clean,dry,impact, Explosion, One shot"
Sparking Impact 2D,"impact, Explosion, One shot"
Sparking Impact 3A,"bright,dry,saturated,noise, Texture, One shot"
Sparking Impact 3B,"bright,dry,saturated,destructed, Glitch, One shot"
Sparking Impact 3C,"bright,dry,saturated,impact, Explosion, One shot"
Sparking Impact 3D,"bright,dry,saturated,impact, Explosion, One shot"
Speederbike Crash 1A,"clean,wet,impact, Explosion, One shot"
Speederbike Crash 1B,"impact, Explosion, One shot"
Speederbike Crash 1C,"wet,impact, Explosion, One shot"
Speederbike Crash 1D,"wet,saturated,impact, Explosion, One shot"
Speederbike Crash 1E,"wet,impact, Explosion, One shot"
Speederbike Crash 1F,"wet,impact, Explosion, One shot"
STRMTRPR Clank 1,"electronic,dry,hit, Clap, One shot"
STRMTRPR Clank 10,"cinematic,percussive, Foley, One shot"
STRMTRPR Clank 2,"cinematic,percussive, Foley, One shot"
STRMTRPR Clank 3,"dry,percussive, , One shot"
STRMTRPR Clank 4,"cinematic,percussive, Foley, One shot"
STRMTRPR Clank 5,"acoustic,drum,hit, Snare, One shot"
STRMTRPR Clank 6,"destructed, Scratch, One shot"
STRMTRPR Clank 7,"electronic,percussive, Percussion, One shot"
STRMTRPR Clank 8,"electronic,dry,hit, Clap, One shot"
STRMTRPR Clank 9,"dry,hit, Rim, One shot"
STRMTRPR Fall 1A,"cinematic,fall,percussive, Foley, One shot"
STRMTRPR Fall 1B,"cinematic,clean,fall,percussive, Foley, One shot"
STRMTRPR Fall 1C,"cinematic,clean,dry,fall,percussive, Foley, One shot"
STRMTRPR Fall 2A,"fall,impact, Explosion, One shot"
STRMTRPR Fall 2B,"cinematic,fall,percussive, Foley, One shot"
STRMTRPR Fall 3,"clean,fall,impact, Explosion, One shot"
STRMTRPR Fall 4,"cinematic,clean,fall,percussive, Foley, One shot"
STRMTRPR Fall 5,"cinematic,fall,percussive, Foley, One shot"
Tantive IV Boarding,"FX, One shot"
Thunderous EXPL 1A,"impact, Explosion, One shot"
Thunderous EXPL 1B,"saturated,noise, Ambience, One shot"
Thunderous EXPL 1C,"clean,wet,impact, Explosion, Loop"
Thunderous EXPL 2A,"clean, FX, Loop"
Thunderous EXPL 2B,"clean,impact, Explosion, One shot"
Thunderous EXPL 2C,"wet,impact, Explosion, One shot"
Thunderous EXPL 2D,"cinematic,wet, Animals, One shot"
Thunderous EXPL 2E,"clean,wet,impact, Explosion, One shot"
Thunderous EXPL 2F,"wet, FX, One shot"
Thunderous EXPL 2G,"cinematic,wet, Animals, One shot"
Thunderous EXPL 2H,"cinematic,wet, Animals, One shot"
Thunderous EXPL 3,"wet,noise, Ambience, Loop"
TIE EXPL 1A,"wet,impact,hit, Impact, One shot"
TIE EXPL 1B,"wet,impact,hit, Impact, One shot"
TIE EXPL 1C,"wet,impact,hit, Impact, One shot"
TIE EXPL 2,"clean,wet,noise, Machine, One shot"
TIE EXPL 3,"clean,wet,impact,hit, Impact, One shot"
TIE EXPL 4A,"clean,wet,impact,hit, Impact, One shot"
TIE EXPL 4B,"wet,impact,hit, Impact, One shot"
TIE EXPL 4C,"wet,impact,hit, Impact, One shot"
TIE EXPL 4D,"wet,noise, Ambience, One shot"
TIE EXPL 5A,"wet,saturated,noise, Ambience, One shot"
TIE EXPL 5B,"wet,noise, Ambience, One shot"
Tie EXPL 5C,"wet,impact,hit, Impact, One shot"
TIE EXPL 6,"clean,wet,impact, Explosion, One shot"
TIE EXPL 7,"wet,impact,hit, Impact, One shot"
Various Zaps,"wet,impact, Explosion, One shot"
Whistling EXPL 1A,"wet,impact, Explosion, One shot"
Whistling EXPL 1B,"wet,impact, Explosion, One shot"
Whistling EXPL 2A,"clean,wet,impact, Explosion, One shot"
Whistling EXPL 2B,"clean,wet,impact, Explosion, One shot"
Whistling EXPL 3,"wet,saturated,impact, Explosion, One shot"
Whistling EXPL 4,"saturated,impact, Explosion, One shot"
Whistling EXPL 5,"clean,impact, Explosion, One shot"
Whistling EXPL 6,"wet,impact, Explosion, One shot"
Wood EXPL,"impact, Explosion, One shot"
XW EXPL 1,"bright,saturated,destructed, Glitch, One shot"
XW EXPL 2,"wet,saturated,impact, Explosion, One shot"
Laser Ricochet 1,"clean,electronic,percussive, Percussion, One shot"
Laser Ricochet 10,"impact, Explosion, One shot"
Laser Ricochet 11,"clean,electronic,dry,up, Sweep, One shot"
Laser Ricochet 12,"wet,impact,hit, Impact, One shot"
Laser Ricochet 13A,"clean,dry,destructed, Scratch, One shot"
Laser Ricochet 13B,"bright,destructed, Glitch, One shot"
Laser Ricochet 13C,"clean,destructed, Scratch, One shot"
Laser Ricochet 13D,"clean,destructed, Scratch, One shot"
Laser Ricochet 13E,"clean,destructed, Scratch, One shot"
Laser Ricochet 13F,"clean,destructed, Scratch, One shot"
Laser Ricochet 13G,"clean,destructed, Scratch, One shot"
Laser Ricochet 14A,"wet,destructed, Scratch, One shot"
Laser Ricochet 14B,"destructed, Scratch, One shot"
Laser Ricochet 14C,"electronic,dry,percussive, Percussion, One shot"
Laser Ricochet 14D,"bright,electronic,percussive, Percussion, One shot"
Laser Ricochet 14E,"bright,electronic,percussive, Percussion, One shot"
Laser Ricochet 14F,"bright,electronic,percussive, Percussion, One shot"
Laser Ricochet 14G,"bright,cinematic,wet,percussive, Foley, One shot"
Laser Ricochet 14H,"bright,cinematic,saturated,percussive, Foley, One shot"
Laser Ricochet 14I,"saturated,impact, Explosion, One shot"
Laser Ricochet 14J,"saturated,impact, Explosion, One shot"
Laser Ricochet 14K,"bright,dry,saturated,destructed, Glitch, One shot"
Laser Ricochet 14L,"electronic,percussive, Percussion, One shot"
Laser Ricochet 14M,"destructed, Scratch, One shot"
Laser Ricochet 14N,"electronic,percussive, Percussion, One shot"
Laser Ricochet 14O,"destructed, Scratch, One shot"
Laser Ricochet 14P,"electronic,percussive, Percussion, One shot"
Laser Ricochet 14Q,"destructed, Scratch, One shot"
Laser Ricochet 14R,"dry,destructed, Scratch, One shot"
Laser Ricochet 14S,"dry,destructed, Scratch, One shot"
Laser Ricochet 14T,"electronic,percussive, Percussion, One shot"
Laser Ricochet 15,"wet, , One shot"
Laser Ricochet 16A,"clean,destructed, Scratch, One shot"
Laser Ricochet 16B,"dry,destructed, Scratch, One shot"
Laser Ricochet 16C,"bright,destructed, Scratch, One shot"
Laser Ricochet 17A,"clean,destructed, Scratch, One shot"
Laser Ricochet 17B,"destructed, Scratch, One shot"
Laser Ricochet 17C,"destructed, Scratch, One shot"
Laser Ricochet 18A,"clean,destructed, Scratch, One shot"
Laser Ricochet 18B,"dry,saturated, FX, One shot"
Laser Ricochet 18C,"electronic,percussive, Percussion, One shot"
Laser Ricochet 19A,"wet,impact,hit, Impact, One shot"
Laser Ricochet 19B,"wet,impact, FX, One shot"
Laser Ricochet 19C,"clean,wet,impact, Explosion, One shot"
Laser Ricochet 19D,"wet,destructed, Scratch, One shot"
Laser Ricochet 2,"clean,electronic,dry,percussive, Percussion, One shot"
Laser Ricochet 20,"destructed, Scratch, One shot"
Laser Ricochet 21,"destructed, Scratch, One shot"
Laser Ricochet 22,"wet,destructed, Scratch, One shot"
Laser Ricochet 23,"clean,wet,destructed, Glitch, One shot"
Laser Ricochet 24,"clean,dry,destructed, Scratch, One shot"
Laser Ricochet 25A,"dry,impact, Explosion, One shot"
Laser Ricochet 25B,"clean,dry,impact, Explosion, One shot"
Laser Ricochet 26,"clean,dry,destructed, Scratch, One shot"
Laser Ricochet 27,"clean,electronic,effects, Vocoder, One shot"
Laser Ricochet 28,"clean,dry,impact, Explosion, One shot"
Laser Ricochet 29,"clean,noise, Machine, One shot"
Laser Ricochet 3,"clean,down,up, Siren, One shot"
Laser Ricochet 30,"clean,dry,noise, Machine, One shot"
Laser Ricochet 31,"clean,dry,destructed, Scratch, One shot"
Laser Ricochet 32,"clean,wet,destructed, Scratch, One shot"
Laser Ricochet 33A,"destructed, Glitch, One shot"
Laser Ricochet 33B,"destructed, Scratch, One shot"
Laser Ricochet 33C,"destructed, Scratch, One shot"
Laser Ricochet 33D,"destructed, Scratch, One shot"
Laser Ricochet 33E,"destructed, Scratch, One shot"
Laser Ricochet 33F,"destructed, Scratch, One shot"
